备货单号,第三方单号,运输方式,发货仓,中转仓,收货仓,备货单状态,sku,第三方sku,品类,箱号,装箱数量,分配的收货数量,成本价,创建人,销售部门,发货时间,整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007597_MIR_L,461050455477,服装/服饰配件->家居服->女式->睡衣套装,9815113,5,5,44.92,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY006742_DGT_XXL,467072887760,服装/服饰配件->家居服->女式->睡衣套装,9815113,2,2,45.841,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007597_MIR_S,465873380862,服装/服饰配件->家居服->女式->睡衣套装,9815113,2,2,44.92,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY006742_G_XL,467374612350,服装/服饰配件->家居服->女式->睡衣套装,9815113,4,4,45.721,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY006742_DGT_S,467983455126,服装/服饰配件->家居服->女式->睡衣套装,9815113,3,3,45.841,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007626_WA_M,467924004826,服装/服饰配件->家居服->女式->睡衣套装,9815236,4,4,43.726,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY006742_LGT_M,462325748775,服装/服饰配件->家居服->女式->睡衣套装,9815236,4,,45.721,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005500_PAT1_S,469527980255,服装/服饰配件->家居服->女式->睡裤,9815236,5,5,16.447,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,ADY000100_PAT2_XL,468347674399,服装/服饰配件->家居服->女式->睡衣套装,9815236,3,3,37.743,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007530_GP10_XXL,462912182548,服装/服饰配件->家居服->女式->睡衣套装,9815236,3,3,53.152,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005962_R_S,469769852730,服装/服饰配件->家居服->女式->睡衣套装,9815236,5,5,52.566,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007278_B_S,463236912699,服装/服饰配件->家居服->女式->睡裙,9815236,5,5,33.363,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007391_KH_S,467244735035,服装/服饰配件->家居服->女式->睡衣套装,9815236,3,3,42.743,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007530_GP10_L,463279751460,服装/服饰配件->家居服->女式->睡衣套装,9815236,5,5,56.106,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005500_PAT2_M,469019957567,服装/服饰配件->家居服->女式->睡裤,9815305,15,15,16.447,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005500_PAT5_S,465803901877,服装/服饰配件->家居服->女式->睡裤,9815305,8,8,16.447,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005500_PAT2_S,465267037020,服装/服饰配件->家居服->女式->睡裤,9815305,10,10,16.447,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005500_PAT1_M,466914175331,服装/服饰配件->家居服->女式->睡裤,9815305,5,5,16.447,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005500_PAT1_XL,467048513709,服装/服饰配件->家居服->女式->睡裤,9815305,20,20,16.447,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007530_GP10_XL,469298089690,服装/服饰配件->家居服->女式->睡衣套装,9815305,3,3,53.152,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007530_GP10_XL,469298089690,服装/服饰配件->家居服->女式->睡衣套装,9815812,2,2,53.152,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007439_MOG_M,464578648512,服装/服饰配件->家居服->女式->睡衣套装,9815812,4,4,60.796,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005419_B_L,463586617336,服装/服饰配件->家居服->女式->睡衣套装,9815812,10,10,34.407,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005962_B_M,468459747325,服装/服饰配件->家居服->女式->睡衣套装,9815812,6,6,50.704,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005962_B_XL,461434526519,服装/服饰配件->家居服->女式->睡衣套装,9815812,6,6,52.566,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY006799_B_XXL,468463141454,服装/服饰配件->家居服->女式->睡袍,9815812,3,3,45.836,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005419_B_XL,461425147976,服装/服饰配件->家居服->女式->睡衣套装,9815812,8,8,34.407,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005419_W_S,467292805483,服装/服饰配件->家居服->女式->睡衣套装,9815812,3,3,34.407,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005419_NB_XXL,465674925583,服装/服饰配件->家居服->女式->睡衣套装,9815812,2,2,34.407,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007531_GP7_L,469732725160,服装/服饰配件->家居服->女式->睡衣套装,9815812,5,5,64.327,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007531_GP7_XL,466194390332,服装/服饰配件->家居服->女式->睡衣套装,9815917,4,4,64.327,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005419_W_M,467432160946,服装/服饰配件->家居服->女式->睡衣套装,9815917,10,10,34.407,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007626_WR_XL,465930515251,服装/服饰配件->家居服->女式->睡衣套装,9815917,4,4,43.726,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005476_MGT_L,469868087958,服装/服饰配件->家居服->女式->睡衣套装,9815917,5,5,30.19,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005500_PAT5_L,467331575612,服装/服饰配件->家居服->女式->睡裤,9815917,10,10,16.447,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007597_NA_S,469713465610,服装/服饰配件->家居服->女式->睡衣套装,9815917,3,3,44.92,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007626_WA_L,465365608214,服装/服饰配件->家居服->女式->睡衣套装,9815917,5,5,43.726,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY006742_G_L,466381022879,服装/服饰配件->家居服->女式->睡衣套装,9815917,2,,45.721,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY006742_G_L,466381022879,服装/服饰配件->家居服->女式->睡衣套装,9816199,3,3,45.721,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007626_WA_XL,462558013442,服装/服饰配件->家居服->女式->睡衣套装,9816199,4,4,43.726,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007626_WA_S,463732163960,服装/服饰配件->家居服->女式->睡衣套装,9816199,3,3,43.726,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007391_SKB_L,465995400707,服装/服饰配件->家居服->女式->睡衣套装,9816199,6,6,38.407,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005962_B_XXL,462971875597,服装/服饰配件->家居服->女式->睡衣套装,9816199,3,3,52.566,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007278_B_XXL,466384344459,服装/服饰配件->家居服->女式->睡裙,9816199,4,4,33.363,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005476_MGT_M,466083288948,服装/服饰配件->家居服->女式->睡衣套装,9816199,4,4,30.19,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007278_B_M,466562597387,服装/服饰配件->家居服->女式->睡裙,9816199,6,6,33.363,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007278_NA_S,463472230472,服装/服饰配件->家居服->女式->睡裙,9816199,5,5,33.363,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005476_MGT_S,468810615621,服装/服饰配件->家居服->女式->睡衣套装,9816199,3,3,30.19,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007278_NA_XL,464337114647,服装/服饰配件->家居服->女式->睡裙,9816287,5,5,29.805,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007278_NA_XXL,462982934931,服装/服饰配件->家居服->女式->睡裙,9816287,4,4,33.363,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007531_GP7_M,469892754048,服装/服饰配件->家居服->女式->睡衣套装,9816287,4,4,64.327,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005962_B_L,467843150185,服装/服饰配件->家居服->女式->睡衣套装,9816287,8,8,52.566,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007391_B_L,466169933113,服装/服饰配件->家居服->女式->睡衣套装,9816287,5,5,35.434,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007530_GP10_S,465329413601,服装/服饰配件->家居服->女式->睡衣套装,9816287,3,3,53.152,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY006799_WR_L,467571155780,服装/服饰配件->家居服->女式->睡袍,9816287,5,5,45.836,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007439_CRC_L,469600400748,服装/服饰配件->家居服->女式->睡衣套装,9816287,4,4,56.226,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007439_CRC_L,469600400748,服装/服饰配件->家居服->女式->睡衣套装,9816387,1,1,56.226,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007531_GP7_S,463589194575,服装/服饰配件->家居服->女式->睡衣套装,9816387,3,3,64.327,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007391_KH_XXL,468258408373,服装/服饰配件->家居服->女式->睡衣套装,9816387,3,3,42.743,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005962_R_L,466301900713,服装/服饰配件->家居服->女式->睡衣套装,9816387,3,3,52.566,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY006742_LGT_L,469531197250,服装/服饰配件->家居服->女式->睡衣套装,9816387,5,5,45.721,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY006742_G_XXL,463023987930,服装/服饰配件->家居服->女式->睡衣套装,9816387,3,3,45.721,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007391_B_M,467444167476,服装/服饰配件->家居服->女式->睡衣套装,9816387,4,4,35.434,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007597_MIR_XXL,464180958474,服装/服饰配件->家居服->女式->睡衣套装,9816387,2,2,44.92,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005476_MGT_XL,467988036375,服装/服饰配件->家居服->女式->睡衣套装,9816387,4,4,30.19,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005419_B_XXL,469864121854,服装/服饰配件->家居服->女式->睡衣套装,9816387,5,5,34.407,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005419_NB_L,466362316836,服装/服饰配件->家居服->女式->睡衣套装,9816387,3,3,34.407,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005419_NB_L,466362316836,服装/服饰配件->家居服->女式->睡衣套装,9817102,2,,34.407,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007278_B_L,465303435971,服装/服饰配件->家居服->女式->睡裙,9817102,7,,33.363,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY006742_G_S,464132343266,服装/服饰配件->家居服->女式->睡衣套装,9817102,3,2,45.721,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007530_GP5_XXL,469996217609,服装/服饰配件->家居服->女式->睡衣套装,9817102,2,,58.058,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005419_NB_XL,468814511073,服装/服饰配件->家居服->女式->睡衣套装,9817102,4,,34.407,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005419_W_L,466296877298,服装/服饰配件->家居服->女式->睡衣套装,9817102,5,,34.407,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005419_W_XL,467959919720,服装/服饰配件->家居服->女式->睡衣套装,9817102,3,3,34.407,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY006742_LGT_XXL,463183634040,服装/服饰配件->家居服->女式->睡衣套装,9817102,2,2,45.721,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007439_MOG_XXL,466977691113,服装/服饰配件->家居服->女式->睡衣套装,9817102,3,3,60.796,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007439_MOG_L,462762092301,服装/服饰配件->家居服->女式->睡衣套装,9817102,5,,60.796,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005419_B_M,467018909389,服装/服饰配件->家居服->女式->睡衣套装,9817102,10,,34.407,王凤梅,,"2024-09-02 22:28:08",非整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007391_KH_M,468614475681,服装/服饰配件->家居服->女式->睡衣套装,9817179,4,4,42.743,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007391_SKB_XL,462105370448,服装/服饰配件->家居服->女式->睡衣套装,9817179,5,5,38.407,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005604_PAT3_XXL,464846341794,服装/服饰配件->家居服->女式->睡衣套装,9817179,8,8,35.239,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007278_NA_M,464713218426,服装/服饰配件->家居服->女式->睡裙,9817179,6,6,29.805,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007391_KH_L,463387144307,服装/服饰配件->家居服->女式->睡衣套装,9817179,5,5,42.743,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007391_SKB_S,464970214391,服装/服饰配件->家居服->女式->睡衣套装,9817179,4,4,38.407,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007278_NA_L,467001889186,服装/服饰配件->家居服->女式->睡裙,9817179,6,6,33.363,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007278_B_XL,00464910839356,服装/服饰配件->家居服->女式->睡裙,9817332,6,6,33.363,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY006742_DGT_M,464201298176,服装/服饰配件->家居服->女式->睡衣套装,9817332,2,2,45.841,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007391_SKB_M,463258169163,服装/服饰配件->家居服->女式->睡衣套装,9817332,5,5,38.407,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY006742_LGT_S,469665694267,服装/服饰配件->家居服->女式->睡衣套装,9817332,3,3,45.721,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY005962_R_XL,467024479173,服装/服饰配件->家居服->女式->睡衣套装,9817332,6,6,52.566,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY007597_MIR_S,465873380862,服装/服饰配件->家居服->女式->睡衣套装,9817332,1,1,44.92,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY006742_G_M,467574211964,服装/服饰配件->家居服->女式->睡衣套装,9817332,4,4,45.721,王凤梅,,"2024-09-02 22:28:08",整箱到货
TP0052295,5570772GDM,快船-A,东莞2仓,,沃尔玛WFS仓,完结订单,AMY006742_DGT_XL,463815015049,服装/服饰配件->家居服->女式->睡衣套装,9817332,3,3,45.841,王凤梅,,"2024-09-02 22:28:08",整箱到货
